"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"VT5BG","golf","spring18","121","9","starttime+before+endtime+during","I",32748,1,1,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","10","ends","E",8207,1,0,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","11","starttime","ML",12190,1,0,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","12","starts","G",9882,1,0,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","13","meets","EF",9838,1,0,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","14","endtime","",8503,0,0,"1","2","Orthogonal-XInside-YFull"
"VT5BG","golf","spring18","121","15","midpoint","KX",74609,1,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","1","starttime","O",51939,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","2","starts","G",32400,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","3","meets","AI",43537,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","4","endtime","F",56048,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","5","midpoint","O",60599,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","6","duration","EG",6570,1,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","7","duration+starts","FB",21557,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","8","duration+contained","E",66151,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","9","starttime+before+endtime+during","I",20784,1,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","10","ends","X",37663,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","11","starttime","FB",10666,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","12","starts","B",8535,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","13","meets","EX",24820,0,0,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","14","endtime","B",16554,0,1,"1","2","Orthogonal-XInside-YFull"
"39GMD","golf","spring18","121","15","midpoint","O",10408,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","1","starttime","O",33814,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","2","starts","",16889,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","3","meets","",3890,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","4","endtime","D",16419,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","5","midpoint","J",32878,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","6","duration","EG",10435,1,1,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","7","duration+starts","FB",28617,0,1,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","8","duration+contained","",38744,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","9","starttime+before+endtime+during","I",20360,1,1,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","10","ends","C",15086,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","11","starttime","FB",9214,0,1,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","12","starts","B",4285,0,1,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","13","meets","XO",31866,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","14","endtime","FG",11475,0,0,"1","2","Orthogonal-XInside-YFull"
"YP2FK","hotel","spring18","121","15","midpoint","BG",26408,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","1","starttime","",47965,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","2","starts","",76380,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","3","meets","AF",31503,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","4","endtime","O",84146,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","5","midpoint","FHJXK",75838,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","6","duration","EG",10197,1,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","7","duration+starts","FB",14502,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","8","duration+contained","E",53595,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","9","starttime+before+endtime+during","J",38650,0,0,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","10","ends","X",49216,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","11","starttime","FB",9151,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","12","starts","B",11267,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","13","meets","FX",36681,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","14","endtime","B",30005,0,1,"1","2","Orthogonal-XInside-YFull"
"ZKB08","golf","spring18","121","15","midpoint","EF",55052,0,1,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","1","starttime","AI",61056,0,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","2","starts","K",16965,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","3","meets","F",28029,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","4","endtime","H",7968,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","5","midpoint","A",15482,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","6","duration","EG",9763,1,1,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","7","duration+starts","XO",34879,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","8","duration+contained","G",15847,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","9","starttime+before+endtime+during","M",23762,0,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","10","ends","E",14271,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","11","starttime","ML",16491,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","12","starts","G",7929,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","13","meets","EF",12745,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","14","endtime","X",12170,1,0,"1","2","Orthogonal-XInside-YFull"
"D3LUH","hotel","spring18","121","15","midpoint","KX",24779,1,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","1","starttime","F",70053,1,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","2","starts","K",8193,1,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","3","meets","AH",18791,0,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","4","endtime","D",21919,0,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","5","midpoint","AF",240581,0,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","6","duration","EG",6482,1,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","7","duration+starts","FB",26785,0,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","8","duration+contained","E",165697,0,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","9","starttime+before+endtime+during","I",31217,1,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","10","ends","E",12508,1,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","11","starttime","FB",8247,0,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","12","starts","B",3769,0,1,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","13","meets","CO",41500,0,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","14","endtime","X",5971,1,0,"1","2","Orthogonal-XInside-YFull"
"DM4T0","golf","spring18","121","15","midpoint","G",24368,0,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","1","starttime","F",43318,1,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","2","starts","K",13456,1,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","3","meets","F",69907,1,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","4","endtime","HD",109821,0,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","5","midpoint","A",45179,1,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","6","duration","EG",7471,1,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","7","duration+starts","FB",18966,0,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","8","duration+contained","E",86092,0,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","9","starttime+before+endtime+during","I",17344,1,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","10","ends","X",48793,0,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","11","starttime","MAGCKXOPLHZND",51838,0,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","12","starts","B",9141,0,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","13","meets","GX",46799,0,0,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","14","endtime","B",60663,0,1,"1","2","Orthogonal-XInside-YFull"
"67NP2","golf","spring18","121","15","midpoint","KX",21582,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","1","starttime","F",44790,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","2","starts","K",14934,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","3","meets","F",17515,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","4","endtime","H",9635,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","5","midpoint","JD",56608,0,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","6","duration","EG",10554,1,1,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","7","duration+starts","XO",23321,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","8","duration+contained","",50258,0,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","9","starttime+before+endtime+during","E",24306,0,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","10","ends","E",17234,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","11","starttime","ML",12602,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","12","starts","G",9352,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","13","meets","EF",14377,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","14","endtime","X",7552,1,0,"1","2","Orthogonal-XInside-YFull"
"8LK9M","hotel","spring18","121","15","midpoint","KX",29487,1,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","1","starttime","AO",39053,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","2","starts","G",16324,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","3","meets","O",12983,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","4","endtime","D",10430,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","5","midpoint","A",21673,1,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","6","duration","EG",8486,1,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","7","duration+starts","FZ",14423,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","8","duration+contained","E",78355,0,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","9","starttime+before+endtime+during","I",24999,1,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","10","ends","X",55791,0,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","11","starttime","FB",13922,0,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","12","starts","B",8965,0,1,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","13","meets","LH",16980,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","14","endtime","O",7485,0,0,"1","2","Orthogonal-XInside-YFull"
"OZV09","hotel","spring18","121","15","midpoint","EF",66302,0,1,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","1","starttime","O",66132,0,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","2","starts","K",124811,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","3","meets","F",17750,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","4","endtime","H",15015,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","5","midpoint","A",50223,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","6","duration","EG",8123,1,1,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","7","duration+starts","XO",30573,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","8","duration+contained","FG",40701,0,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","9","starttime+before+endtime+during","I",22232,1,1,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","10","ends","E",13000,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","11","starttime","ML",15943,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","12","starts","G",12800,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","13","meets","EF",14631,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","14","endtime","X",14071,1,0,"1","2","Orthogonal-XInside-YFull"
"T5SHZ","hotel","spring18","121","15","midpoint","KX",35897,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","1","starttime","F",96850,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","2","starts","K",20998,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","3","meets","F",21828,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","4","endtime","H",16273,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","5","midpoint","A",16976,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","6","duration","EG",15676,1,1,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","7","duration+starts","XO",21953,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","8","duration+contained","G",55131,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","9","starttime+before+endtime+during","",70860,0,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","10","ends","E",13610,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","11","starttime","ML",18213,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","12","starts","G",13357,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","13","meets","EF",14860,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","14","endtime","X",12841,1,0,"1","2","Orthogonal-XInside-YFull"
"QOJ6L","hotel","spring18","121","15","midpoint","KX",16906,1,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","1","starttime","F",50768,1,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","2","starts","ZKUEGB",117145,0,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","3","meets","O",74836,0,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","4","endtime","D",19968,0,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","5","midpoint","H",148030,0,0,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","6","duration","EG",7781,1,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","7","duration+starts","FB",17981,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","8","duration+contained","E",34560,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","9","starttime+before+endtime+during","I",16260,1,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","10","ends","X",16353,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","11","starttime","FB",11908,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","12","starts","B",5564,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","13","meets","FX",27968,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","14","endtime","B",21301,0,1,"1","2","Orthogonal-XInside-YFull"
"AFQCB","hotel","spring18","121","15","midpoint","EF",76587,0,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","1","starttime","CF",47123,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","2","starts","K",11183,1,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","3","meets","AOU",28030,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","4","endtime","KD",17298,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","5","midpoint","",336033,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","6","duration","EG",9079,1,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","7","duration+starts","FB",43025,0,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","8","duration+contained","IJEOHZND",69928,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","9","starttime+before+endtime+during","I",51556,1,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","10","ends","",67791,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","11","starttime","FB",19424,0,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","12","starts","B",6115,0,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","13","meets","EX",66847,0,0,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","14","endtime","B",42435,0,1,"1","2","Orthogonal-XInside-YFull"
"G443Q","hotel","spring18","121","15","midpoint","EF",45992,0,1,"1","2","Orthogonal-XInside-YFull"
