"subject","mode","pretty_condition","question","score"
"PO9J4","lab-synch","none-impasse",3,-0.5
"PO9J4","lab-synch","none-impasse",4,-0.5
"PO9J4","lab-synch","none-impasse",5,-1
"PO9J4","lab-synch","none-impasse",6,-2
"PO9J4","lab-synch","none-impasse",7,-3
"PO9J4","lab-synch","none-impasse",8,-4
"PO9J4","lab-synch","none-impasse",9,-5
"PO9J4","lab-synch","none-impasse",10,-6
"PO9J4","lab-synch","none-impasse",11,-7
"PO9J4","lab-synch","none-impasse",12,-8
"PO9J4","lab-synch","none-impasse",13,-9
"FD7Z1","lab-synch","ixv-impasse",1,0.5
"FD7Z1","lab-synch","ixv-impasse",2,1.5
"FD7Z1","lab-synch","ixv-impasse",3,1
"FD7Z1","lab-synch","ixv-impasse",4,2
"FD7Z1","lab-synch","ixv-impasse",5,1.5
"FD7Z1","lab-synch","ixv-impasse",6,0.5
"FD7Z1","lab-synch","ixv-impasse",7,1.5
"FD7Z1","lab-synch","ixv-impasse",8,2.5
"FD7Z1","lab-synch","ixv-impasse",9,3.5
"FD7Z1","lab-synch","ixv-impasse",10,4.5
"FD7Z1","lab-synch","ixv-impasse",11,5.5
"FD7Z1","lab-synch","ixv-impasse",12,6.5
"FD7Z1","lab-synch","ixv-impasse",13,7.5
"KBCXA","lab-synch","ixv-none",1,1
"KBCXA","lab-synch","ixv-none",2,2
"KBCXA","lab-synch","ixv-none",3,3
"KBCXA","lab-synch","ixv-none",4,4
"KBCXA","lab-synch","ixv-none",5,5
"KBCXA","lab-synch","ixv-none",6,6
"KBCXA","lab-synch","ixv-none",7,7
"KBCXA","lab-synch","ixv-none",8,8
"KBCXA","lab-synch","ixv-none",9,9
"KBCXA","lab-synch","ixv-none",10,10
"KBCXA","lab-synch","ixv-none",11,11
"KBCXA","lab-synch","ixv-none",12,12
"KBCXA","lab-synch","ixv-none",13,13
"OMHWY","lab-synch","img-impasse",1,0
"OMHWY","lab-synch","img-impasse",2,0
"OMHWY","lab-synch","img-impasse",3,-0.5
"OMHWY","lab-synch","img-impasse",4,-1
"OMHWY","lab-synch","img-impasse",5,-1.5
"OMHWY","lab-synch","img-impasse",6,-0.5
"OMHWY","lab-synch","img-impasse",7,0.5
"OMHWY","lab-synch","img-impasse",8,1.5
"OMHWY","lab-synch","img-impasse",9,2.5
"OMHWY","lab-synch","img-impasse",10,3.5
"OMHWY","lab-synch","img-impasse",11,4.5
"OMHWY","lab-synch","img-impasse",12,5.5
"OMHWY","lab-synch","img-impasse",13,6.5
"G5XSH","lab-synch","ixv-none",1,-1
"G5XSH","lab-synch","ixv-none",2,-2
"G5XSH","lab-synch","ixv-none",3,-1
"G5XSH","lab-synch","ixv-none",4,0
"G5XSH","lab-synch","ixv-none",5,1
"G5XSH","lab-synch","ixv-none",6,2
"G5XSH","lab-synch","ixv-none",7,3
"G5XSH","lab-synch","ixv-none",8,4
"G5XSH","lab-synch","ixv-none",9,5
"G5XSH","lab-synch","ixv-none",10,6
"G5XSH","lab-synch","ixv-none",11,5.5
"G5XSH","lab-synch","ixv-none",12,6.5
"G5XSH","lab-synch","ixv-none",13,7.5
"TW03E","lab-synch","img-impasse",1,1
"TW03E","lab-synch","img-impasse",2,2
"TW03E","lab-synch","img-impasse",3,3
"TW03E","lab-synch","img-impasse",4,4
"TW03E","lab-synch","img-impasse",5,3.5
"TW03E","lab-synch","img-impasse",6,2.5
"TW03E","lab-synch","img-impasse",7,3.5
"TW03E","lab-synch","img-impasse",8,4.5
"TW03E","lab-synch","img-impasse",9,5.5
"TW03E","lab-synch","img-impasse",10,6.5
"TW03E","lab-synch","img-impasse",11,7.5
"TW03E","lab-synch","img-impasse",12,8.5
"TW03E","lab-synch","img-impasse",13,9.5
"MABX4","lab-synch","none-impasse",1,0.5
"MABX4","lab-synch","none-impasse",2,1
"MABX4","lab-synch","none-impasse",3,2
"MABX4","lab-synch","none-impasse",4,3
"MABX4","lab-synch","none-impasse",5,4
"MABX4","lab-synch","none-impasse",6,4.5
"MABX4","lab-synch","none-impasse",7,5.5
"MABX4","lab-synch","none-impasse",8,6.5
"MABX4","lab-synch","none-impasse",9,7.5
"MABX4","lab-synch","none-impasse",10,8.5
"MABX4","lab-synch","none-impasse",11,9.5
"MABX4","lab-synch","none-impasse",12,10.5
"MABX4","lab-synch","none-impasse",13,11.5
"33WRC","lab-synch","ixv-impasse",1,1
"33WRC","lab-synch","ixv-impasse",2,2
"33WRC","lab-synch","ixv-impasse",3,3
"33WRC","lab-synch","ixv-impasse",4,4
"33WRC","lab-synch","ixv-impasse",5,3.5
"33WRC","lab-synch","ixv-impasse",6,4.5
"33WRC","lab-synch","ixv-impasse",7,5.5
"33WRC","lab-synch","ixv-impasse",8,6.5
"33WRC","lab-synch","ixv-impasse",9,7.5
"33WRC","lab-synch","ixv-impasse",10,8.5
"33WRC","lab-synch","ixv-impasse",11,9.5
"33WRC","lab-synch","ixv-impasse",12,10.5
"33WRC","lab-synch","ixv-impasse",13,11.5
"DC2Y0","lab-synch","none-impasse",1,1
"DC2Y0","lab-synch","none-impasse",2,2
"DC2Y0","lab-synch","none-impasse",3,3
"DC2Y0","lab-synch","none-impasse",4,4
"DC2Y0","lab-synch","none-impasse",5,5
"DC2Y0","lab-synch","none-impasse",6,4
"DC2Y0","lab-synch","none-impasse",7,5
"DC2Y0","lab-synch","none-impasse",8,6
"DC2Y0","lab-synch","none-impasse",9,7
"DC2Y0","lab-synch","none-impasse",10,8
"DC2Y0","lab-synch","none-impasse",11,7.5
"DC2Y0","lab-synch","none-impasse",12,8.5
"DC2Y0","lab-synch","none-impasse",13,8
"8970T","lab-synch","ixv-impasse",1,1
"8970T","lab-synch","ixv-impasse",2,2
"8970T","lab-synch","ixv-impasse",3,3
"8970T","lab-synch","ixv-impasse",4,4
"8970T","lab-synch","ixv-impasse",5,3.5
"8970T","lab-synch","ixv-impasse",6,4.5
"8970T","lab-synch","ixv-impasse",7,5.5
"8970T","lab-synch","ixv-impasse",8,6.5
"8970T","lab-synch","ixv-impasse",9,7.5
"8970T","lab-synch","ixv-impasse",10,8.5
"8970T","lab-synch","ixv-impasse",11,9.5
"8970T","lab-synch","ixv-impasse",12,10.5
"8970T","lab-synch","ixv-impasse",13,11.5
"JO9RJ","lab-synch","img-none",1,1
"JO9RJ","lab-synch","img-none",2,2
"JO9RJ","lab-synch","img-none",3,3
"JO9RJ","lab-synch","img-none",4,4
"JO9RJ","lab-synch","img-none",5,5
"JO9RJ","lab-synch","img-none",6,6
"JO9RJ","lab-synch","img-none",7,7
"JO9RJ","lab-synch","img-none",8,8
"JO9RJ","lab-synch","img-none",9,9
"JO9RJ","lab-synch","img-none",10,10
"JO9RJ","lab-synch","img-none",11,11
"JO9RJ","lab-synch","img-none",12,12
"JO9RJ","lab-synch","img-none",13,13
"7K5C9","lab-synch","img-none",1,-1
"7K5C9","lab-synch","img-none",2,0
"7K5C9","lab-synch","img-none",3,1
"7K5C9","lab-synch","img-none",4,2
"7K5C9","lab-synch","img-none",5,3
"7K5C9","lab-synch","img-none",6,4
"7K5C9","lab-synch","img-none",7,5
"7K5C9","lab-synch","img-none",8,6
"7K5C9","lab-synch","img-none",9,7
"7K5C9","lab-synch","img-none",10,8
"7K5C9","lab-synch","img-none",11,9
"7K5C9","lab-synch","img-none",12,10
"7K5C9","lab-synch","img-none",13,11
"N8EYG","lab-synch","img-none",1,-1
"N8EYG","lab-synch","img-none",2,-2
"N8EYG","lab-synch","img-none",3,-3
"N8EYG","lab-synch","img-none",4,-3
"N8EYG","lab-synch","img-none",5,-2
"N8EYG","lab-synch","img-none",6,-3
"N8EYG","lab-synch","img-none",7,-3.5
"N8EYG","lab-synch","img-none",8,-2.5
"N8EYG","lab-synch","img-none",9,-3.5
"N8EYG","lab-synch","img-none",10,-4.5
"N8EYG","lab-synch","img-none",11,-5.5
"N8EYG","lab-synch","img-none",12,-6
"N8EYG","lab-synch","img-none",13,-7
"6CR5M","lab-synch","ixv-none",1,1
"6CR5M","lab-synch","ixv-none",2,2
"6CR5M","lab-synch","ixv-none",3,3
"6CR5M","lab-synch","ixv-none",4,4
"6CR5M","lab-synch","ixv-none",5,5
"6CR5M","lab-synch","ixv-none",6,6
"6CR5M","lab-synch","ixv-none",7,7
"6CR5M","lab-synch","ixv-none",8,8
"6CR5M","lab-synch","ixv-none",9,9
"6CR5M","lab-synch","ixv-none",10,10
"6CR5M","lab-synch","ixv-none",11,11
"6CR5M","lab-synch","ixv-none",12,12
"6CR5M","lab-synch","ixv-none",13,13
"94FPA","lab-synch","ixv-impasse",1,1
"94FPA","lab-synch","ixv-impasse",2,2
"94FPA","lab-synch","ixv-impasse",3,3
"94FPA","lab-synch","ixv-impasse",4,4
"94FPA","lab-synch","ixv-impasse",5,3.5
"94FPA","lab-synch","ixv-impasse",6,4.5
"94FPA","lab-synch","ixv-impasse",7,5.5
"94FPA","lab-synch","ixv-impasse",8,6.5
"94FPA","lab-synch","ixv-impasse",9,7.5
"94FPA","lab-synch","ixv-impasse",10,8.5
"94FPA","lab-synch","ixv-impasse",11,8
"94FPA","lab-synch","ixv-impasse",12,9
"94FPA","lab-synch","ixv-impasse",13,10
"6G1ZR","lab-synch","none-none",1,-1
"6G1ZR","lab-synch","none-none",2,-2
"6G1ZR","lab-synch","none-none",3,-3
"6G1ZR","lab-synch","none-none",4,-4
"6G1ZR","lab-synch","none-none",5,-5
"6G1ZR","lab-synch","none-none",6,-6
"6G1ZR","lab-synch","none-none",7,-7
"6G1ZR","lab-synch","none-none",8,-7.5
"6G1ZR","lab-synch","none-none",9,-8.5
"6G1ZR","lab-synch","none-none",10,-9.5
"6G1ZR","lab-synch","none-none",11,-10.5
"6G1ZR","lab-synch","none-none",12,-11.5
"6G1ZR","lab-synch","none-none",13,-12.5
"VEVUZ","lab-synch","img-impasse",1,1
"VEVUZ","lab-synch","img-impasse",2,2
"VEVUZ","lab-synch","img-impasse",3,3
"VEVUZ","lab-synch","img-impasse",4,4
"VEVUZ","lab-synch","img-impasse",5,3.5
"VEVUZ","lab-synch","img-impasse",6,4.5
"VEVUZ","lab-synch","img-impasse",7,5.5
"VEVUZ","lab-synch","img-impasse",8,6.5
"VEVUZ","lab-synch","img-impasse",9,7.5
"VEVUZ","lab-synch","img-impasse",10,8.5
"VEVUZ","lab-synch","img-impasse",11,9.5
"VEVUZ","lab-synch","img-impasse",12,10.5
"VEVUZ","lab-synch","img-impasse",13,11.5
"EPAUX","lab-synch","img-impasse",1,1
"EPAUX","lab-synch","img-impasse",2,2
"EPAUX","lab-synch","img-impasse",3,3
"EPAUX","lab-synch","img-impasse",4,4
"EPAUX","lab-synch","img-impasse",5,3.5
"EPAUX","lab-synch","img-impasse",6,4.5
"EPAUX","lab-synch","img-impasse",7,5.5
"EPAUX","lab-synch","img-impasse",8,6.5
"EPAUX","lab-synch","img-impasse",9,7.5
"EPAUX","lab-synch","img-impasse",10,8.5
"EPAUX","lab-synch","img-impasse",11,9.5
"EPAUX","lab-synch","img-impasse",12,10.5
"EPAUX","lab-synch","img-impasse",13,11.5
"RM2SM","lab-synch","ixv-impasse",1,1
"RM2SM","lab-synch","ixv-impasse",2,2
"RM2SM","lab-synch","ixv-impasse",3,3
"RM2SM","lab-synch","ixv-impasse",4,4
"RM2SM","lab-synch","ixv-impasse",5,3.5
"RM2SM","lab-synch","ixv-impasse",6,4.5
"RM2SM","lab-synch","ixv-impasse",7,5.5
"RM2SM","lab-synch","ixv-impasse",8,6.5
"RM2SM","lab-synch","ixv-impasse",9,7.5
"RM2SM","lab-synch","ixv-impasse",10,8.5
"RM2SM","lab-synch","ixv-impasse",11,9.5
"RM2SM","lab-synch","ixv-impasse",12,10.5
"RM2SM","lab-synch","ixv-impasse",13,11.5
"VUHEV","lab-synch","img-impasse",1,1
"VUHEV","lab-synch","img-impasse",2,2
"VUHEV","lab-synch","img-impasse",3,3
"VUHEV","lab-synch","img-impasse",4,4
"VUHEV","lab-synch","img-impasse",5,3.5
"VUHEV","lab-synch","img-impasse",6,4.5
"VUHEV","lab-synch","img-impasse",7,5.5
"VUHEV","lab-synch","img-impasse",8,6.5
"VUHEV","lab-synch","img-impasse",9,7.5
"VUHEV","lab-synch","img-impasse",10,8.5
"VUHEV","lab-synch","img-impasse",11,9.5
"VUHEV","lab-synch","img-impasse",12,10.5
"VUHEV","lab-synch","img-impasse",13,11.5
"Q7P0Z","lab-synch","img-impasse",1,1
"Q7P0Z","lab-synch","img-impasse",2,2
"Q7P0Z","lab-synch","img-impasse",3,3
"Q7P0Z","lab-synch","img-impasse",4,4
"Q7P0Z","lab-synch","img-impasse",5,3.5
"Q7P0Z","lab-synch","img-impasse",6,4.5
"Q7P0Z","lab-synch","img-impasse",7,5.5
"Q7P0Z","lab-synch","img-impasse",8,6.5
"Q7P0Z","lab-synch","img-impasse",9,7.5
"Q7P0Z","lab-synch","img-impasse",10,8.5
"Q7P0Z","lab-synch","img-impasse",11,9.5
"Q7P0Z","lab-synch","img-impasse",12,10.5
"Q7P0Z","lab-synch","img-impasse",13,11.5
"W857O","lab-synch","img-none",1,1
"W857O","lab-synch","img-none",2,1
"W857O","lab-synch","img-none",3,1.5
"W857O","lab-synch","img-none",4,2.5
"W857O","lab-synch","img-none",5,3.5
"W857O","lab-synch","img-none",6,2.5
"W857O","lab-synch","img-none",7,1.5
"W857O","lab-synch","img-none",8,2.5
"W857O","lab-synch","img-none",9,1.5
"W857O","lab-synch","img-none",10,0.5
"W857O","lab-synch","img-none",11,1.5
"W857O","lab-synch","img-none",12,2.5
"W857O","lab-synch","img-none",13,3.5
"LFDYR","lab-synch","img-impasse",1,1
"LFDYR","lab-synch","img-impasse",2,1
"LFDYR","lab-synch","img-impasse",3,0.5
"LFDYR","lab-synch","img-impasse",4,1.5
"LFDYR","lab-synch","img-impasse",5,1
"LFDYR","lab-synch","img-impasse",6,2
"LFDYR","lab-synch","img-impasse",7,1.5
"LFDYR","lab-synch","img-impasse",8,2.5
"LFDYR","lab-synch","img-impasse",9,3.5
"LFDYR","lab-synch","img-impasse",10,4.5
"LFDYR","lab-synch","img-impasse",11,5.5
"LFDYR","lab-synch","img-impasse",12,6.5
"LFDYR","lab-synch","img-impasse",13,7.5
"VA4GG","lab-synch","img-none",1,1
"VA4GG","lab-synch","img-none",2,2
"VA4GG","lab-synch","img-none",3,3
"VA4GG","lab-synch","img-none",4,4
"VA4GG","lab-synch","img-none",5,5
"VA4GG","lab-synch","img-none",6,6
"VA4GG","lab-synch","img-none",7,7
"VA4GG","lab-synch","img-none",8,8
"VA4GG","lab-synch","img-none",9,9
"VA4GG","lab-synch","img-none",10,10
"VA4GG","lab-synch","img-none",11,11
"VA4GG","lab-synch","img-none",12,12
"VA4GG","lab-synch","img-none",13,13
"7RVE0","lab-synch","ixv-impasse",1,1
"7RVE0","lab-synch","ixv-impasse",2,2
"7RVE0","lab-synch","ixv-impasse",3,3
"7RVE0","lab-synch","ixv-impasse",4,4
"7RVE0","lab-synch","ixv-impasse",5,3.5
"7RVE0","lab-synch","ixv-impasse",6,2.5
"7RVE0","lab-synch","ixv-impasse",7,2
"7RVE0","lab-synch","ixv-impasse",8,3
"7RVE0","lab-synch","ixv-impasse",9,4
"7RVE0","lab-synch","ixv-impasse",10,5
"7RVE0","lab-synch","ixv-impasse",11,6
"7RVE0","lab-synch","ixv-impasse",12,7
"7RVE0","lab-synch","ixv-impasse",13,8
"UTZ96","lab-synch","ixv-none",1,1
"UTZ96","lab-synch","ixv-none",2,2
"UTZ96","lab-synch","ixv-none",3,3
"UTZ96","lab-synch","ixv-none",4,4
"UTZ96","lab-synch","ixv-none",5,3.5
"UTZ96","lab-synch","ixv-none",6,4.5
"UTZ96","lab-synch","ixv-none",7,5.5
"UTZ96","lab-synch","ixv-none",8,6.5
"UTZ96","lab-synch","ixv-none",9,7.5
"UTZ96","lab-synch","ixv-none",10,8.5
"UTZ96","lab-synch","ixv-none",11,9.5
"UTZ96","lab-synch","ixv-none",12,10.5
"UTZ96","lab-synch","ixv-none",13,11.5
"G0CPA","lab-synch","none-none",1,-1
"G0CPA","lab-synch","none-none",2,-2
"G0CPA","lab-synch","none-none",3,-3
"G0CPA","lab-synch","none-none",4,-4
"G0CPA","lab-synch","none-none",5,-5
"G0CPA","lab-synch","none-none",6,-6
"G0CPA","lab-synch","none-none",7,-7
"G0CPA","lab-synch","none-none",8,-8
"G0CPA","lab-synch","none-none",9,-9
"G0CPA","lab-synch","none-none",10,-10
"G0CPA","lab-synch","none-none",11,-11
"G0CPA","lab-synch","none-none",12,-12
"G0CPA","lab-synch","none-none",13,-13
"EENOM","lab-synch","none-none",1,-1
"EENOM","lab-synch","none-none",2,-2
"EENOM","lab-synch","none-none",3,-2.5
"EENOM","lab-synch","none-none",4,-3
"EENOM","lab-synch","none-none",5,-4
"EENOM","lab-synch","none-none",6,-5
"EENOM","lab-synch","none-none",7,-6
"EENOM","lab-synch","none-none",8,-7
"EENOM","lab-synch","none-none",9,-8
"EENOM","lab-synch","none-none",10,-9
"EENOM","lab-synch","none-none",11,-10
"EENOM","lab-synch","none-none",12,-11
"EENOM","lab-synch","none-none",13,-12
"SAAFX","lab-synch","none-impasse",1,1
"SAAFX","lab-synch","none-impasse",2,2
"SAAFX","lab-synch","none-impasse",3,3
"SAAFX","lab-synch","none-impasse",4,4
"SAAFX","lab-synch","none-impasse",5,5
"SAAFX","lab-synch","none-impasse",6,6
"SAAFX","lab-synch","none-impasse",7,7
"SAAFX","lab-synch","none-impasse",8,8
"SAAFX","lab-synch","none-impasse",9,9
"SAAFX","lab-synch","none-impasse",10,10
"SAAFX","lab-synch","none-impasse",11,9.5
"SAAFX","lab-synch","none-impasse",12,10.5
"SAAFX","lab-synch","none-impasse",13,11.5
"C1LJW","lab-synch","ixv-none",1,1
"C1LJW","lab-synch","ixv-none",2,2
"C1LJW","lab-synch","ixv-none",3,3
"C1LJW","lab-synch","ixv-none",4,4
"C1LJW","lab-synch","ixv-none",5,5
"C1LJW","lab-synch","ixv-none",6,6
"C1LJW","lab-synch","ixv-none",7,7
"C1LJW","lab-synch","ixv-none",8,8
"C1LJW","lab-synch","ixv-none",9,9
"C1LJW","lab-synch","ixv-none",10,10
"C1LJW","lab-synch","ixv-none",11,11
"C1LJW","lab-synch","ixv-none",12,12
"C1LJW","lab-synch","ixv-none",13,13
"6VE21","lab-synch","img-none",1,-1
"6VE21","lab-synch","img-none",2,-1
"6VE21","lab-synch","img-none",3,-2
"6VE21","lab-synch","img-none",4,-2.5
"6VE21","lab-synch","img-none",5,-3.5
"6VE21","lab-synch","img-none",6,-4.5
"6VE21","lab-synch","img-none",7,-5.5
"6VE21","lab-synch","img-none",8,-6.5
"6VE21","lab-synch","img-none",9,-7.5
"6VE21","lab-synch","img-none",10,-8.5
"6VE21","lab-synch","img-none",11,-9.5
"6VE21","lab-synch","img-none",12,-10.5
"6VE21","lab-synch","img-none",13,-11.5
"V8DLR","lab-synch","img-none",1,-1
"V8DLR","lab-synch","img-none",2,0
"V8DLR","lab-synch","img-none",3,1
"V8DLR","lab-synch","img-none",4,2
"V8DLR","lab-synch","img-none",5,3
"V8DLR","lab-synch","img-none",6,4
"V8DLR","lab-synch","img-none",7,5
"V8DLR","lab-synch","img-none",8,6
"V8DLR","lab-synch","img-none",9,7
"V8DLR","lab-synch","img-none",10,8
"V8DLR","lab-synch","img-none",11,9
"V8DLR","lab-synch","img-none",12,10
"V8DLR","lab-synch","img-none",13,9.5
"Y53PP","lab-synch","ixv-impasse",1,1
"Y53PP","lab-synch","ixv-impasse",2,2
"Y53PP","lab-synch","ixv-impasse",3,3
"Y53PP","lab-synch","ixv-impasse",4,4
"Y53PP","lab-synch","ixv-impasse",5,3.5
"Y53PP","lab-synch","ixv-impasse",6,4.5
"Y53PP","lab-synch","ixv-impasse",7,5.5
"Y53PP","lab-synch","ixv-impasse",8,6.5
"Y53PP","lab-synch","ixv-impasse",9,5.5
"Y53PP","lab-synch","ixv-impasse",10,6.5
"Y53PP","lab-synch","ixv-impasse",11,7.5
"Y53PP","lab-synch","ixv-impasse",12,8.5
"Y53PP","lab-synch","ixv-impasse",13,9.5
"6S0HV","lab-synch","ixv-none",1,1
"6S0HV","lab-synch","ixv-none",2,2
"6S0HV","lab-synch","ixv-none",3,3
"6S0HV","lab-synch","ixv-none",4,4
"6S0HV","lab-synch","ixv-none",5,5
"6S0HV","lab-synch","ixv-none",6,4
"6S0HV","lab-synch","ixv-none",7,3
"6S0HV","lab-synch","ixv-none",8,4
"6S0HV","lab-synch","ixv-none",9,5
"6S0HV","lab-synch","ixv-none",10,6
"6S0HV","lab-synch","ixv-none",11,7
"6S0HV","lab-synch","ixv-none",12,8
"6S0HV","lab-synch","ixv-none",13,9
"FXH2P","lab-synch","ixv-impasse",1,1
"FXH2P","lab-synch","ixv-impasse",2,2
"FXH2P","lab-synch","ixv-impasse",3,3
"FXH2P","lab-synch","ixv-impasse",4,4
"FXH2P","lab-synch","ixv-impasse",5,3.5
"FXH2P","lab-synch","ixv-impasse",6,4.5
"FXH2P","lab-synch","ixv-impasse",7,5.5
"FXH2P","lab-synch","ixv-impasse",8,6.5
"FXH2P","lab-synch","ixv-impasse",9,7.5
"FXH2P","lab-synch","ixv-impasse",10,8.5
"FXH2P","lab-synch","ixv-impasse",11,9.5
"FXH2P","lab-synch","ixv-impasse",12,10.5
"FXH2P","lab-synch","ixv-impasse",13,11.5
"EC0K7","lab-synch","none-none",1,-1
"EC0K7","lab-synch","none-none",2,-2
"EC0K7","lab-synch","none-none",3,-3
"EC0K7","lab-synch","none-none",4,-4
"EC0K7","lab-synch","none-none",5,-5
"EC0K7","lab-synch","none-none",6,-6
"EC0K7","lab-synch","none-none",7,-7
"EC0K7","lab-synch","none-none",8,-8
"EC0K7","lab-synch","none-none",9,-9
"EC0K7","lab-synch","none-none",10,-10
"EC0K7","lab-synch","none-none",11,-11
"EC0K7","lab-synch","none-none",12,-12
"EC0K7","lab-synch","none-none",13,-13
"XQZYP","lab-synch","none-none",1,-1
"XQZYP","lab-synch","none-none",2,-2
"XQZYP","lab-synch","none-none",3,-1
"XQZYP","lab-synch","none-none",4,-1.5
"XQZYP","lab-synch","none-none",5,-0.5
"XQZYP","lab-synch","none-none",6,-1.5
"XQZYP","lab-synch","none-none",7,-1.5
"XQZYP","lab-synch","none-none",8,-0.5
"XQZYP","lab-synch","none-none",9,-1.5
"XQZYP","lab-synch","none-none",10,-0.5
"XQZYP","lab-synch","none-none",11,0.5
"XQZYP","lab-synch","none-none",12,1.5
"XQZYP","lab-synch","none-none",13,2.5
"YA9CN","lab-synch","img-none",1,1
"YA9CN","lab-synch","img-none",2,2
"YA9CN","lab-synch","img-none",3,3
"YA9CN","lab-synch","img-none",4,4
"YA9CN","lab-synch","img-none",5,4.5
"YA9CN","lab-synch","img-none",6,5.5
"YA9CN","lab-synch","img-none",7,6.5
"YA9CN","lab-synch","img-none",8,7.5
"YA9CN","lab-synch","img-none",9,8.5
"YA9CN","lab-synch","img-none",10,9.5
"YA9CN","lab-synch","img-none",11,9
"YA9CN","lab-synch","img-none",12,10
"YA9CN","lab-synch","img-none",13,9.5
"61C10","lab-synch","img-none",1,-1
"61C10","lab-synch","img-none",2,-1
"61C10","lab-synch","img-none",3,-1.5
"61C10","lab-synch","img-none",4,-0.5
"61C10","lab-synch","img-none",5,0.5
"61C10","lab-synch","img-none",6,-0.5
"61C10","lab-synch","img-none",7,0.5
"61C10","lab-synch","img-none",8,1.5
"61C10","lab-synch","img-none",9,2.5
"61C10","lab-synch","img-none",10,3.5
"61C10","lab-synch","img-none",11,4.5
"61C10","lab-synch","img-none",12,5.5
"61C10","lab-synch","img-none",13,6.5
"KUHF1","lab-synch","none-impasse",1,1
"KUHF1","lab-synch","none-impasse",2,2
"KUHF1","lab-synch","none-impasse",3,1.5
"KUHF1","lab-synch","none-impasse",4,2.5
"KUHF1","lab-synch","none-impasse",5,3.5
"KUHF1","lab-synch","none-impasse",6,4.5
"KUHF1","lab-synch","none-impasse",7,5.5
"KUHF1","lab-synch","none-impasse",8,6.5
"KUHF1","lab-synch","none-impasse",9,7.5
"KUHF1","lab-synch","none-impasse",10,8.5
"KUHF1","lab-synch","none-impasse",11,9.5
"KUHF1","lab-synch","none-impasse",12,10.5
"KUHF1","lab-synch","none-impasse",13,11.5
"5EWM2","lab-synch","none-impasse",1,-1
"5EWM2","lab-synch","none-impasse",2,-1
"5EWM2","lab-synch","none-impasse",3,-0.5
"5EWM2","lab-synch","none-impasse",4,-1
"5EWM2","lab-synch","none-impasse",5,0
"5EWM2","lab-synch","none-impasse",6,-1
"5EWM2","lab-synch","none-impasse",7,-2
"5EWM2","lab-synch","none-impasse",8,-1.5
"5EWM2","lab-synch","none-impasse",9,-2.5
"5EWM2","lab-synch","none-impasse",10,-3.5
"5EWM2","lab-synch","none-impasse",11,-4.5
"5EWM2","lab-synch","none-impasse",12,-4.5
"5EWM2","lab-synch","none-impasse",13,-5.5
"3ZLSF","lab-synch","img-none",1,-1
"3ZLSF","lab-synch","img-none",2,-2
"3ZLSF","lab-synch","img-none",3,-1
"3ZLSF","lab-synch","img-none",4,0
"3ZLSF","lab-synch","img-none",5,1
"3ZLSF","lab-synch","img-none",6,2
"3ZLSF","lab-synch","img-none",7,3
"3ZLSF","lab-synch","img-none",8,4
"3ZLSF","lab-synch","img-none",9,5
"3ZLSF","lab-synch","img-none",10,6
"3ZLSF","lab-synch","img-none",11,7
"3ZLSF","lab-synch","img-none",12,8
"3ZLSF","lab-synch","img-none",13,9
"1THJX","lab-synch","none-impasse",1,0
"1THJX","lab-synch","none-impasse",2,-1
"1THJX","lab-synch","none-impasse",3,-2
"1THJX","lab-synch","none-impasse",4,-3
"1THJX","lab-synch","none-impasse",5,-3.5
"1THJX","lab-synch","none-impasse",6,-4.5
"1THJX","lab-synch","none-impasse",7,-5.5
"1THJX","lab-synch","none-impasse",8,-6.5
"1THJX","lab-synch","none-impasse",9,-7.5
"1THJX","lab-synch","none-impasse",10,-8.5
"1THJX","lab-synch","none-impasse",11,-9.5
"1THJX","lab-synch","none-impasse",12,-10.5
"1THJX","lab-synch","none-impasse",13,-11.5
"H9B17","lab-synch","img-impasse",1,0.5
"H9B17","lab-synch","img-impasse",2,1.5
"H9B17","lab-synch","img-impasse",3,1
"H9B17","lab-synch","img-impasse",4,2
"H9B17","lab-synch","img-impasse",5,2.5
"H9B17","lab-synch","img-impasse",6,3.5
"H9B17","lab-synch","img-impasse",7,4.5
"H9B17","lab-synch","img-impasse",8,4
"H9B17","lab-synch","img-impasse",9,3
"H9B17","lab-synch","img-impasse",10,4
"H9B17","lab-synch","img-impasse",11,5
"H9B17","lab-synch","img-impasse",12,6
"H9B17","lab-synch","img-impasse",13,6.5
"0NZH6","lab-synch","img-impasse",1,1
"0NZH6","lab-synch","img-impasse",2,0
"0NZH6","lab-synch","img-impasse",3,1
"0NZH6","lab-synch","img-impasse",4,2
"0NZH6","lab-synch","img-impasse",5,3
"0NZH6","lab-synch","img-impasse",6,4
"0NZH6","lab-synch","img-impasse",7,3.5
"0NZH6","lab-synch","img-impasse",8,3.5
"0NZH6","lab-synch","img-impasse",9,4.5
"0NZH6","lab-synch","img-impasse",10,4
"0NZH6","lab-synch","img-impasse",11,5
"0NZH6","lab-synch","img-impasse",12,6
"0NZH6","lab-synch","img-impasse",13,7
"9PGJL","lab-synch","ixv-none",1,1
"9PGJL","lab-synch","ixv-none",2,2
"9PGJL","lab-synch","ixv-none",3,3
"9PGJL","lab-synch","ixv-none",4,4
"9PGJL","lab-synch","ixv-none",5,5
"9PGJL","lab-synch","ixv-none",6,6
"9PGJL","lab-synch","ixv-none",7,7
"9PGJL","lab-synch","ixv-none",8,8
