"subject","mode","pretty_condition","question","score"
"3QO3J","lab-synch","none-none",1,1
"3QO3J","lab-synch","none-none",2,1
"3QO3J","lab-synch","none-none",3,1
"3QO3J","lab-synch","none-none",4,1
"3QO3J","lab-synch","none-none",5,1
"3QO3J","lab-synch","none-none",6,1
"3QO3J","lab-synch","none-none",7,1
"3QO3J","lab-synch","none-none",8,1
"3QO3J","lab-synch","none-none",9,1
"3QO3J","lab-synch","none-none",10,1
"3QO3J","lab-synch","none-none",11,1
"3QO3J","lab-synch","none-none",12,1
"3QO3J","lab-synch","none-none",13,2
"O577M","lab-synch","img-none",1,1
"O577M","lab-synch","img-none",2,2
"O577M","lab-synch","img-none",3,3
"O577M","lab-synch","img-none",4,4
"O577M","lab-synch","img-none",5,4
"O577M","lab-synch","img-none",6,5
"O577M","lab-synch","img-none",7,6
"O577M","lab-synch","img-none",8,7
"O577M","lab-synch","img-none",9,7
"O577M","lab-synch","img-none",10,8
"O577M","lab-synch","img-none",11,8
"O577M","lab-synch","img-none",12,9
"O577M","lab-synch","img-none",13,10
"AHBMC","lab-synch","ixv-impasse",1,1
"AHBMC","lab-synch","ixv-impasse",2,2
"AHBMC","lab-synch","ixv-impasse",3,3
"AHBMC","lab-synch","ixv-impasse",4,4
"AHBMC","lab-synch","ixv-impasse",5,4
"AHBMC","lab-synch","ixv-impasse",6,4
