"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"Q8EDD","charlie","spring18","111","1","starttime","A",12275,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","2","starts","E",10574,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","3","meets","Z",36484,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","4","endtime","E",7659,0,0,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","5","midpoint","F",146289,0,0,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","6","duration","EG",9300,1,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","7","duration+starts","FB",21483,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","8","duration+contained","E",51228,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","9","starttime+before+endtime+during","I",14374,1,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","10","ends","X",32304,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","11","starttime","FB",10055,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","12","starts","B",9200,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","13","meets","FX",74524,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","14","endtime","B",39348,0,1,"1","1","Orthogonal-XInside-YFull"
"Q8EDD","charlie","spring18","111","15","midpoint","EF",48909,0,1,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","1","starttime","A",30410,0,1,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","2","starts","K",46563,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","3","meets","F",70472,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","4","endtime","H",12816,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","5","midpoint","O",54540,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","6","duration","EG",16494,1,1,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","7","duration+starts","XO",28062,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","8","duration+contained","FGCO",41710,0,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","9","starttime+before+endtime+during","I",35313,1,1,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","10","ends","E",8466,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","11","starttime","ML",7071,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","12","starts","G",7287,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","13","meets","EF",23251,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","14","endtime","X",6769,1,0,"1","1","Orthogonal-XInside-YFull"
"W7EBS","charlie","spring18","111","15","midpoint","KX",20437,1,0,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","1","starttime","A",20331,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","2","starts","E",8592,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","3","meets","Z",17955,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","4","endtime","U",38042,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","5","midpoint","U",114486,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","6","duration","EG",8069,1,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","7","duration+starts","FB",27275,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","8","duration+contained","E",47696,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","9","starttime+before+endtime+during","I",24317,1,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","10","ends","X",30728,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","11","starttime","FB",11238,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","12","starts","B",8228,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","13","meets","FX",30374,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","14","endtime","B",29205,0,1,"1","1","Orthogonal-XInside-YFull"
"EGP0T","charlie","spring18","111","15","midpoint","EF",33667,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","1","starttime","A",26179,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","2","starts","E",17067,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","3","meets","Z",17658,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","4","endtime","U",26778,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","5","midpoint","F",66932,0,0,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","6","duration","EG",13424,1,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","7","duration+starts","FB",24354,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","8","duration+contained","E",51774,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","9","starttime+before+endtime+during","I",27711,1,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","10","ends","X",17773,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","11","starttime","FB",12324,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","12","starts","B",16469,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","13","meets","FX",28841,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","14","endtime","B",32284,0,1,"1","1","Orthogonal-XInside-YFull"
"CK5DF","charlie","spring18","111","15","midpoint","EF",33899,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","1","starttime","A",17959,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","2","starts","E",13242,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","3","meets","Z",8685,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","4","endtime","U",56046,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","5","midpoint","U",95222,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","6","duration","EG",12471,1,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","7","duration+starts","FB",25158,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","8","duration+contained","E",64558,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","9","starttime+before+endtime+during","I",23711,1,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","10","ends","X",41822,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","11","starttime","FB",7066,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","12","starts","B",9042,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","13","meets","FX",26113,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","14","endtime","B",30286,0,1,"1","1","Orthogonal-XInside-YFull"
"9BBMD","charlie","spring18","111","15","midpoint","EF",47246,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","1","starttime","A",48803,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","2","starts","E",10563,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","3","meets","Z",22924,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","4","endtime","U",51485,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","5","midpoint","U",55391,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","6","duration","EG",10517,1,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","7","duration+starts","FB",15710,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","8","duration+contained","E",88691,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","9","starttime+before+endtime+during","I",34361,1,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","10","ends","X",44213,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","11","starttime","FB",9860,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","12","starts","B",17506,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","13","meets","FX",36320,0,1,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","14","endtime","F",22762,0,0,"1","1","Orthogonal-XInside-YFull"
"UX4QZ","charlie","spring18","111","15","midpoint","EF",80900,0,1,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","1","starttime","F",70990,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","2","starts","K",38664,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","3","meets","F",32361,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","4","endtime","H",8183,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","5","midpoint","O",12386,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","6","duration","EG",9485,1,1,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","7","duration+starts","XO",25201,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","8","duration+contained","G",60618,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","9","starttime+before+endtime+during","I",35830,1,1,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","10","ends","E",12755,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","11","starttime","ML",10497,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","12","starts","G",13030,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","13","meets","EF",14874,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","14","endtime","X",11951,1,0,"1","1","Orthogonal-XInside-YFull"
"GQ35Z","charlie","spring18","111","15","midpoint","KX",14111,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","1","starttime","F",74261,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","2","starts","K",19550,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","3","meets","F",16765,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","4","endtime","H",16689,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","5","midpoint","O",22755,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","6","duration","EG",52025,1,1,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","7","duration+starts","XO",28424,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","8","duration+contained","",85601,0,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","9","starttime+before+endtime+during","E",88032,0,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","10","ends","E",10862,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","11","starttime","ML",14284,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","12","starts","G",16906,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","13","meets","EF",24502,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","14","endtime","X",17935,1,0,"1","1","Orthogonal-XInside-YFull"
"WKBNA","charlie","spring18","111","15","midpoint","KX",14926,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","1","starttime","CF",42094,0,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","2","starts","AK",28831,0,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","3","meets","UE",27742,0,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","4","endtime","H",102206,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","5","midpoint","O",101333,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","6","duration","EG",11232,1,1,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","7","duration+starts","XO",30583,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","8","duration+contained","G",34165,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","9","starttime+before+endtime+during","I",62113,1,1,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","10","ends","E",22499,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","11","starttime","ML",12090,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","12","starts","G",14133,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","13","meets","EF",20408,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","14","endtime","X",8823,1,0,"1","1","Orthogonal-XInside-YFull"
"F3GZE","charlie","spring18","111","15","midpoint","H",89734,0,0,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","1","starttime","A",27462,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","2","starts","E",11604,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","3","meets","Z",28660,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","4","endtime","E",58061,0,0,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","5","midpoint","U",171227,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","6","duration","EG",9577,1,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","7","duration+starts","FB",24297,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","8","duration+contained","E",68861,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","9","starttime+before+endtime+during","I",18028,1,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","10","ends","XZ",77717,0,0,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","11","starttime","FB",13486,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","12","starts","FB",14811,0,0,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","13","meets","F",37183,0,0,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","14","endtime","B",34078,0,1,"1","1","Orthogonal-XInside-YFull"
"X9PTQ","charlie","spring18","111","15","midpoint","EF",70705,0,1,"1","1","Orthogonal-XInside-YFull"
"5GELG","delta","spring18","113","1","starttime","A",18187,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","2","starts","E",25525,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","3","meets","",20181,0,0,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","4","endtime","DE",18374,0,0,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","5","midpoint","O",57540,1,0,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","6","duration","EG",12647,1,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","7","duration+starts","FB",50769,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","8","duration+contained","E",72145,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","9","starttime+before+endtime+during","I",43769,1,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","10","ends","X",94216,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","11","starttime","FB",14782,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","12","starts","B",8621,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","13","meets","FX",64562,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","14","endtime","B",46483,0,1,"1","1","Triangular-XInside-YInside"
"5GELG","delta","spring18","113","15","midpoint","EF",66370,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","1","starttime","A",26422,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","2","starts","E",52457,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","3","meets","Z",25029,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","4","endtime","U",56000,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","5","midpoint","OF",119669,0,0,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","6","duration","EG",9315,1,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","7","duration+starts","FB",26580,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","8","duration+contained","E",34824,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","9","starttime+before+endtime+during","I",23381,1,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","10","ends","X",39422,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","11","starttime","FB",9121,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","12","starts","B",8339,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","13","meets","FX",67129,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","14","endtime","B",47008,0,1,"1","1","Triangular-XInside-YInside"
"FJV2A","delta","spring18","113","15","midpoint","FB",73133,0,0,"1","1","Triangular-XInside-YInside"
"J1JP6","charlie","spring18","111","1","starttime","A",37619,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","2","starts","E",26582,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","3","meets","Z",57054,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","4","endtime","U",256100,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","5","midpoint","",271668,0,0,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","6","duration","EG",9400,1,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","7","duration+starts","FB",39890,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","8","duration+contained","E",65430,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","9","starttime+before+endtime+during","I",44147,1,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","10","ends","E",60809,1,0,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","11","starttime","FB",12773,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","12","starts","B",14837,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","13","meets","FX",112169,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","14","endtime","B",75099,0,1,"1","1","Orthogonal-XInside-YFull"
"J1JP6","charlie","spring18","111","15","midpoint","EF",58584,0,1,"1","1","Orthogonal-XInside-YFull"
"ELUPZ","delta","spring18","113","1","starttime","",28419,0,0,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","2","starts","E",36440,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","3","meets","Z",26375,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","4","endtime","OU",93751,0,0,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","5","midpoint","F",149642,0,0,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","6","duration","EG",16988,1,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","7","duration+starts","FB",17631,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","8","duration+contained","E",50498,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","9","starttime+before+endtime+during","I",23574,1,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","10","ends","X",99492,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","11","starttime","FB",11961,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","12","starts","B",7752,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","13","meets","FX",29410,0,1,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","14","endtime","",57963,0,0,"1","1","Triangular-XInside-YInside"
"ELUPZ","delta","spring18","113","15","midpoint","EF",56722,0,1,"1","1","Triangular-XInside-YInside"
"6Y93F","foxtrot","spring18","111","1","starttime","A",102636,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","2","starts","E",30829,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","3","meets","Z",43190,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","4","endtime","OUDE",83369,0,0,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","5","midpoint","OF",129807,0,0,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","6","duration","EG",37559,1,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","7","duration+starts","FB",37869,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","8","duration+contained","E",49070,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","9","starttime+before+endtime+during","I",33682,1,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","10","ends","X",123331,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","11","starttime","FB",21803,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","12","starts","B",30171,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","13","meets","FX",69086,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","14","endtime","B",47743,0,1,"1","1","Orthogonal-XInside-YFull"
"6Y93F","foxtrot","spring18","111","15","midpoint","EB",83324,0,0,"1","1","Orthogonal-XInside-YFull"
"93XU7","tango","spring18","113","1","starttime","CAUB",51956,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","2","starts","JK",21199,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","3","meets","AOJUB",21085,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","4","endtime","DEGB",16683,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","5","midpoint","X",16028,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","6","duration","EG",28492,1,1,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","7","duration+starts","FB",44931,0,1,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","8","duration+contained","IJEFM",43807,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","9","starttime+before+endtime+during","E",15691,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","10","ends","B",12553,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","11","starttime","FB",9865,0,1,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","12","starts","B",10204,0,1,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","13","meets","PL",26233,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","14","endtime","ON",27598,0,0,"1","1","Triangular-XInside-YInside"
"93XU7","tango","spring18","113","15","midpoint","KX",17253,1,0,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","1","starttime","A",22190,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","2","starts","E",18717,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","3","meets","Z",23225,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","4","endtime","U",13803,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","5","midpoint","U",35878,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","6","duration","EG",13297,1,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","7","duration+starts","FB",20129,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","8","duration+contained","E",73822,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","9","starttime+before+endtime+during","I",31946,1,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","10","ends","X",41321,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","11","starttime","FB",14739,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","12","starts","B",11125,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","13","meets","FX",20881,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","14","endtime","B",16061,0,1,"1","1","Triangular-XInside-YInside"
"DK1EM","tango","spring18","113","15","midpoint","EF",34626,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","1","starttime","A",48589,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","2","starts","E",9661,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","3","meets","Z",56693,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","4","endtime","U",72107,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","5","midpoint","U",73135,0,1,"1","1","Triangular-XInside-YInside"
"8FE87","tango","spring18","113","6","duration","EG",7616,1,1,"1","1","Triangular-XInside-YInside"
