"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"WLO69","a16308330","fall21","111","16",NA,"the positively sloped lines indicate when shifts start. Find 12 pm and follow the positive sloped line up to the event point(s).",66538,NA,NA,NA,NA,NA
"63VL0","a1677674","fall21","121","16",NA,"To determine which events start at 12 pm, go to the x axis, and follow the lines that lean toward the right. If an event (or shift) is on that same line, then it must start at 12 pm.",114012,NA,NA,NA,NA,NA
"LZSME","a16348482","fall21","111","16",NA,"take 12 pm spot on x-axis as the left bottom mark as a triangle which has the shift name as the top mark.",75896,NA,NA,NA,NA,NA
"47SB1","a15769204","fall21","111","16",NA,"Look at 12pm on the time axis, and look at the line pointing diagonally to the right from 12. You will find M and L along this line, therefore they begin at 12. ",46054,NA,NA,NA,NA,NA
"TE7JZ","a13190800","fall21","111","16",NA,"I begin with looking at the Horizontal axis (Start & end time) and go up from there ",51771,NA,NA,NA,NA,NA
"1H0SY","a15435687","fall21","111","16",NA,"go to 12 pm on the x axis and then move up the line towards the right till you see dots of the events",27514,NA,NA,NA,NA,NA
"1SY41","a15673149","fall21","121","16",NA,"On the X axis of the graph, the start of a shift is marked by the left side of a triangle formed by the 2 lines that emerge below each shift's dot on the graph",81749,NA,NA,NA,NA,NA
"DGVGP","a15458549","fall21","121","16",NA,"find 12 on x axis follow diagonal line to the right",24765,NA,NA,NA,NA,NA
"9PELV","a15839275","fall21","111","16",NA,"be",12946,NA,NA,NA,NA,NA
"Q20EE","16132934","fall21","111","16",NA,"1. FIND 12 PM; 2. FOLLOW THE RIGHT, DIAGONAL LINE UP; 3. THESE SHIFTS START AT 12: M, L ",45018,NA,NA,NA,NA,NA
"SQ3V5","a15960387","fall21","121","16",NA,"You look at the x coordinate of the graph, start & and time, look for 12pm once you have located 12pm you move diagonally to the right moving upwards and search for the letters on that line when moving diagonally",123608,NA,NA,NA,NA,NA
"ZV99C","a15378348","fall21","111","16",NA,"1) Find 12pm on the horizontal axis 2) look at the diagonal line that starts from the 12pm point on the horizontal axis and that goes upwards to the right 3) the lines that lay on that diagonal line are the events that start at 12pm - in this case it's M and L",124831,NA,NA,NA,NA,NA
"07MCH","a15664520","fall21","111","16",NA,"start at 12pm on the x axis, take the northeast line and identify all the points along that line",40771,NA,NA,NA,NA,NA
"JPZWL","a16622527","fall21","111","16",NA,"I lI look at the x-axis (time of day), locate where 12 PM is and follow the diagonal line that slants to the right, locating any points along that line.",71025,NA,NA,NA,NA,NA
"7K6V3","a15815721","fall21","121","16",NA,"First locate 12pm on the x-axis the follow the diagonal to the right of it. Any event starting at that time will be along that line.",68105,NA,NA,NA,NA,NA
"SGEJ0","a15644634","fall21","121","16",NA,"go to the 12 pm mark on horizontal axis, follow diagonal up towards right, any points on that line segment would be the shifts starting at 12pm",78860,NA,NA,NA,NA,NA
"LNVKO","a16143137","fall21","121","16",NA,"look at 12pm on x axis and follow line going up and to the right. Everything on that line starts at 12pm",49342,NA,NA,NA,NA,NA
"GXWDP","a15564584","fall21","121","16",NA,"whichever line veering right starting at the 12pm point is the starting line, so anything plotted along that right leaning line starts at 12pm. ",75846,NA,NA,NA,NA,NA
"LCFZM","a15505662","fall21","111","16",NA,"Follow the line up and right that, 12pm to see what shifts are there",136888,NA,NA,NA,NA,NA
"KFXNR","a15583685","fall21","111","16",NA,"Go to 12pm on the x-axis and go upward to the right and see what points are on that diagonal line",75844,NA,NA,NA,NA,NA
"OUCFL","a15428617","fall21","111","16",NA,"To determine what events start at 12 PM you go to the x axis that says 12 PM and you look at the right and left branches it has. This tells us that M and L both start at 12 PM even though they have different shift durations ",60457,NA,NA,NA,NA,NA
"B0QF0","a15588293","fall21","121","16",NA,"Using the right most diagonal line that starts at 12pm.",34614,NA,NA,NA,NA,NA
"RRQXQ","a16176734","fall21","111","16",NA,"follow the diagonal line",15579,NA,NA,NA,NA,NA
"KT7ZF","a16577976","fall21","111","16",NA,"I pick the letter closest to 12 PM on the graph",34947,NA,NA,NA,NA,NA
"WWMDF","a17213518","fall21","111","16",NA,"LooLook at the X axis to where 12 pm is and then go up the y axis to determine which dots are marked. ",49604,NA,NA,NA,NA,NA
"ACEXT","a15515318","fall21","121","16",NA,"look at the dot and subtract the hours on the left by the time on the bottom",23859,NA,NA,NA,NA,NA
"ALN2P","a16561685","fall21","121","16",NA,"Look at the X-axis for the dots corresponding with the time at 12",30404,NA,NA,NA,NA,NA
"TD0NU","a15428815","fall21","121","16",NA,"You can determine what event(s) start at 12pm by first looking at the times at the bottom of the chart. From there you can go upward from 12 and see what dots align.",40000,NA,NA,NA,NA,NA
"Q7A44","a17236014","fall21","111","16",NA,"I find 12pm on the horizontal axis and then follow the line that extends from 12pm to the upper right corner of the graph. In this case, M and L start at 12pm.",64935,NA,NA,NA,NA,NA
"XZ05Q","a15462161","fall21","121","16",NA,"Find 12PM on the bottom axis and follow the diagonal line up and to the right, anything on that line starts at 12PM.",42677,NA,NA,NA,NA,NA
"QOR74","a16843950","fall21","121","16",NA,"Drawing a line straight up from the x axis and the given time",36067,NA,NA,NA,NA,NA
"431GR","a16797648","fall21","111","16",NA,"Which events start at the line angles up to the right at the number 12 on the x-axis start at 12 pm. ",43344,NA,NA,NA,NA,NA
"HUNJ8","a15481598","fall21","111","16",NA,"draw a vertical line up from 12PM",33561,NA,NA,NA,NA,NA
"SGTQJ","a16121250","fall21","121","16",NA,"The shifts that line up above 12pm on the x axis",45527,NA,NA,NA,NA,NA
"QVWU9","a15407629","fall21","111","16",NA,"look at the 12 pm dash and look up",18911,NA,NA,NA,NA,NA
"YAZM5","a16328170","fall21","111","16",NA,"To find what event(s) start at 12pm, find it on the x-axis, where time of day is located and follow the line in the diagram all the way up. You will find that M and L start at 12 but end at different times. ",105809,NA,NA,NA,NA,NA
"P83KE","a15461540","fall21","121","16",NA,"SShifts B and G start at 12 pm",31335,NA,NA,NA,NA,NA
"YK2A6","15862635","fall21","121","16",NA,"vertical dots
",10982,NA,NA,NA,NA,NA
"ECJQV","a15977973","fall21","121","16",NA,"I Look at the line and go up to see which aligns with the 12 pm mark",31502,NA,NA,NA,NA,NA
"LS93R","a16583212","fall21","121","16",NA,"Look at the x axis",8563,NA,NA,NA,NA,NA
"0YVPY","a15857484","fall21","111","16",NA,"yyou have to look at the x axis of this graph and find where 12pm is. then you follow that point up the diagonal line until you hit a letter or letters. thoes letters or letter are the shifts or shift that starts at 12 pm",81648,NA,NA,NA,NA,NA
"G17YM","a15449379","fall21","111","16",NA,"If the data point is line up with 12 pm on the x axis, that is when it starts",59515,NA,NA,NA,NA,NA
"K3AE8","a16811213","fall21","111","16",NA,"use the graph, find 12 on the x axis and go up",33291,NA,NA,NA,NA,NA
"A9JCU","a16254358","fall21","121","16",NA,"loolook at 12 pm on the x axis then move in a straight line upwards until coming to a dot",31606,NA,NA,NA,NA,NA
"BR500","a16622681","fall21","121","16",NA,"I look at the x axis, go to the 12pm time, and move up the graph. ",25899,NA,NA,NA,NA,NA
"OFOB1","17012262","fall21","121","16",NA,"Shifts that start at 12pm are along the line that goes to the right starting from 12pm, meaning that M and L start at 12pm.",119852,NA,NA,NA,NA,NA
"B44PE","a17235796","fall21","121","16",NA,"if the left line of the dot begins at 12pm",36163,NA,NA,NA,NA,NA
"96GEP","a16219353","fall21","121","16",NA,"Look Look at the graph where it says 12p and then look at the line to the right to see which shifts start are 12pm. ",52697,NA,NA,NA,NA,NA
"VP6G3","a15415850","fall21","111","16",NA,"You look at B and F see they are parallel points to 12 pm.",31536,NA,NA,NA,NA,NA
"QLO9H","a14821119","fall21","111","16",NA,"go to 12pm on the x axis and move up vertically to see which events are on that line",32320,NA,NA,NA,NA,NA
"5TXOT","a14821119","fall21","111","16",NA,"go to 12pm on the X axis and go directly up to see which evnts are aligned ",22760,NA,NA,NA,NA,NA
"98VDX","a16783696","fall21","111","16",NA,"You look at 12 pm on the x axis and look at the number above it that occur along the same line on the y axis.",29594,NA,NA,NA,NA,NA
"8MT4O","a16325198","fall21","121","16",NA,"Looking for the letters on the graph that have lined up with 12pm (F and B)",36578,NA,NA,NA,NA,NA
"E9SDE","a16641170","fall21","111","16",NA,"I ignore the diagonal lines and look straight above to see which events are along the 12pm vertical line",28717,NA,NA,NA,NA,NA
"LAZ3T","a16885269","fall21","111","16",NA,"Follow the line going up and to the right (diagonally) from the 12pm point on the x-axis. The points that fall on this line are shifts that start at 12pm.",165799,NA,NA,NA,NA,NA
"WYZCU","a09436222","fall21","111","16",NA,"Look at the bottom where time of day is and find 12pm. Afterwards, look up to see which dots are aligned with 12pm",73099,NA,NA,NA,NA,NA
"WB4HC","a16847802","fall21","121","16",NA,"Vertical axis",11916,NA,NA,NA,NA,NA
"OE3DT","a15889123","fall21","111","16",NA,"The left line moving up and to the right indicate the start time of shifts, so by finding the coordinating point and left line at 12pm, you can find what shifts start at that time",87212,NA,NA,NA,NA,NA
"1QMGP","a15777676","fall21","111","16",NA,"Oh no i read the x axis wrong, 12pm is the vertex of the diamond part of the graph not the one before. From there you go up the y axis",55755,NA,NA,NA,NA,NA
"Z461O","a16608791","fall21","111","16",NA,"Look Look at x axis and see which letter starts there/ has a point",26096,NA,NA,NA,NA,NA
"E6KMK","a16074760","fall21","121","16",NA,"Look at the x axis (start and end time (time of day) go to 12pm on that axis scan up and you will located the two shifts that start at 12 pm",87320,NA,NA,NA,NA,NA
"0F1A8","a15404283","fall21","121","16",NA,"12 pm on the x-axis going up are the shifts that start at 12 pm",38616,NA,NA,NA,NA,NA
"9S5Z0","a16528837","fall21","121","16",NA,"F & B start at 12 because the dots are aligned with 12pm",54264,NA,NA,NA,NA,NA
"ARCSZ","a17184034","fall21","121","16",NA,"look at 12pm",38117,NA,NA,NA,NA,NA
"F86ZM","a16348868","fall21","121","16",NA,"LookI looked at X-axis and look for 12 pm.",24391,NA,NA,NA,NA,NA
"0LCME","a15418907","fall21","111","16",NA,"look at all of the points that fall within 12pm on the x-axis",36348,NA,NA,NA,NA,NA
"NTSOK","a16900930","fall21","111","16",NA,"you can tell which event starts by looking at where the shift ends and count backwards in order to find out when it started.",331946,NA,NA,NA,NA,NA
"CHP0K","a17155299","fall21","121","16",NA,"The line that starts at 12 that is diagonally shooting to the right starting from the 12 point, any dots on that line start at 12. Its hard to describe how I determined it.",88452,NA,NA,NA,NA,NA
"KNH2B","a16683922","fall21","111","16",NA,"Draw a vertical line up from the 12PM label on the x axis, and any dots that fall on that line are events that begin at 12PM.",47411,NA,NA,NA,NA,NA
"XOZJ7","a17243733","fall21","121","16",NA,"",8152,NA,NA,NA,NA,NA
"G0O8S","a15049392","fall21","111","16",NA,"any dots on the line originating from 12 pm and headed towards the right",58816,NA,NA,NA,NA,NA
"Y7EP3","a15566972","fall21","111","16",NA,"tthe black dots above it",57811,NA,NA,NA,NA,NA
"776UX","a15987011","fall21","121","16",NA,"LooLook at the time and see if ppl are 4 hrs ahead, on time or behind 12pm",536066,NA,NA,NA,NA,NA
"XCK4Q","a15497274","fall21","121","16",NA,"look at the x axis and see which dots are at the 12pm mark",42528,NA,NA,NA,NA,NA
"57C0V","15994246","fall21","111","16",NA,"look at the x axis for 12pm and then go up to see what letters are plotted there.",27780,NA,NA,NA,NA,NA
"NV47T","a15534110","fall21","121","16",NA,"II go to the x-coordinate where it says 12PM. Anything directly above that would the shifts that start at 12PM.",58985,NA,NA,NA,NA,NA
"XKX1V","a16686754","fall21","111","16",NA,"dots aligning the time",71934,NA,NA,NA,NA,NA
"F4XPD","a16138265","fall21","111","16",NA,"Look at the x-axis where it indicates the time, and anything on the line where x =  12 will indicate events starting.",52455,NA,NA,NA,NA,NA
"CLV1E","a15805246","fall21","121","16",NA,"To determine what events begin at 12pm. I look first at the x-axis at the number 12, then go up and left on the line to see that both M and L start their shifts at 12pm. ",89910,NA,NA,NA,NA,NA
"BYKF0","a16364378","fall21","121","16",NA,"look look at the x axis and find 12 pm. dots directly above 12 pm start at 12.",37043,NA,NA,NA,NA,NA
"2NF6Q","a15769204","fall21","111","16",NA,"Look on the x axis for 12pm, then follow the diagonal line that goes up and to the right of the tick at 12pm. Every dot on that line represents an event that starts at 12",44275,NA,NA,NA,NA,NA
"OHLRP","a17203114","fall21","121","16",NA,"m",11123,NA,NA,NA,NA,NA
"K7HSV","a17191922","fall21","111","16",NA,"Wherever the dot is placed, is what I assume the event starts.",51501,NA,NA,NA,NA,NA
"BK0TH","a16324253","fall21","111","16",NA,"Trace up from the 12pm mark and mark all the shifts on the line.",38367,NA,NA,NA,NA,NA
"SV1K5","a17170924","fall21","121","16",NA,"The bullet points that are directly above 12 pm are the ones that start at 12 pm",42572,NA,NA,NA,NA,NA
"TE76G","a15449379","fall21","121","16",NA,"If the data point lies on the 12 pm point on the x axis",28263,NA,NA,NA,NA,NA
"0EMZW","a16768747","fall21","111","16",NA,"Well you start by locating 12 pm and then any event(s) that are found on the upwards line from it are included... So, M nad L are events that start at 12pm",55494,NA,NA,NA,NA,NA
"KEMWH","a16122200","fall21","111","16",NA,"we look at the x-axis at 12 and if there is a dot at 12 that is the start of a shift",33040,NA,NA,NA,NA,NA
"TBQB2","a159507373","fall21","111","16",NA,"All points along the right diagonal line originating from the 12 PM tick mark on the horizontal axis",27536,NA,NA,NA,NA,NA
"MM806","a17103928","fall21","111","16",NA,"GoGoGo to the x axis and find the 12 pm indicator. Go up from there and the dots that fall on that are the shifts that start at 12 pm.",54641,NA,NA,NA,NA,NA
"S0WU7","a15131176","fall21","121","16",NA,"Start at 12 on the x-axis and follow the positive slope to the right",53747,NA,NA,NA,NA,NA
"8V8HJ","a16229507","fall21","121","16",NA,"look at the 12pm n the x axis and then follow that all the way up. Whichever shifts overlap are the ones that start at 12pm",42545,NA,NA,NA,NA,NA
"X3B04","a17082219","fall21","121","16",NA,"look vertically to see if there are any dots on the line, but now im starting to seee that the shifts are shown horizontally on the graph (?)",76694,NA,NA,NA,NA,NA
"4URRL","a15401485","fall21","121","16",NA,"It is determined by the x-axis and which letters sit above the 12pm time. ",88589,NA,NA,NA,NA,NA
"WRHPM","a16613812","fall21","121","16",NA,"The point will have a line approaching from the right. This line represents the amount of time that has passed since beginning the shift. Following this line to zero provides you with the time the shift started. Reverse engineer this process to find which events start at 12 pm (follow the line as it goes to the right).",107598,NA,NA,NA,NA,NA
"77SKE","a16329216","fall21","111","16",NA,"Look at 12 pm on the x axis and draw an imaginary line up to see what dots occur at 12 pm.",53550,NA,NA,NA,NA,NA
"K7HM9","a16906699","fall21","111","16",NA,"Starting at the 12pm marker on the x-axis, and going up-right using the diagonal line. Going up this diagonal line, there are the shifts M and L",229448,NA,NA,NA,NA,NA
"EMKFA","a15274291","fall21","111","16",NA,"look for 12pm on the graph and see what points fall on that line/triange.",70997,NA,NA,NA,NA,NA
"S8NY4","a16553672","fall21","111","16",NA,"The points above 12 pm",19845,NA,NA,NA,NA,NA
"PQA54","a15558540","fall21","111","16",NA,"look at x axis and find 12pm, then follow straight up",50199,NA,NA,NA,NA,NA
"194UU","a15957989","fall21","121","16",NA,"You can tell by reading the x-axis of the graph which would happen to be the Start and End Time of each shift stated in 1 hour intervals of the day starting at 8am all the way to 8pm
",78722,NA,NA,NA,NA,NA
"802RA","a16924586","fall21","121","16",NA,"see vertically which alphabets are above 12pm",28466,NA,NA,NA,NA,NA
"FDRWD","a16675361","fall21","121","16",NA,"TO determine what shifts start at 12pm, you need to find 12pm on the X-axis and see if there are any points straight above it(you must only go straight up from the point on the axis as if you were following a perpendicular line at that point).",197763,NA,NA,NA,NA,NA
"XO4JG","a16924586","fall21","121","16",NA,"see vertically above 12pm ",14670,NA,NA,NA,NA,NA
"UH8DS","a15902241","fall21","111","16",NA,"start at the 12pm mark and move up",13137,NA,NA,NA,NA,NA
"PJYUH","a15917800","fall21","121","16",NA,"Find 12pm on the x-axis, then move all the way up the diagonal line that moves up and to the right. List every dot (event) you hit on the way to the end of the line. This gives you M and L that start at 12pm.",122626,NA,NA,NA,NA,NA
"60VNG","a17126609","fall21","121","16",NA,"look at x axis where 12pm is and look where the plots are pointed on the y axis ",39785,NA,NA,NA,NA,NA
"EA6YH","a17147364","fall21","111","16",NA,"Look at the letters that correspond to 12 pm on the x-axis.",48636,NA,NA,NA,NA,NA
"UO0XA","a16965466","fall21","111","16",NA,"Every points above the 12pm sign",28101,NA,NA,NA,NA,NA
"KPZTN","a15428681","fall21","121","16",NA,"LL.   look at the x axis for time, look at y axis for which shift",46520,NA,NA,NA,NA,NA
"W8QQ3","a16788617","fall21","111","16",NA,"Events that start at 12 are on the positive slope that crosses through 12 pm. ",38681,NA,NA,NA,NA,NA
"K5PDZ","a15897677","fall21","121","16",NA,"Begin at point marked 12 PM at the bottom, and move diagonally up and to the right. Any shift the line intersects begins at that time.",63018,NA,NA,NA,NA,NA
"DGJQ3","a1770579","fall21","111","16",NA,"look at the lines connecting the dots ",25356,NA,NA,NA,NA,NA
"02DBM","a16775456","fall21","121","16",NA,"Shifts M and L, plus Shift B and F's coffee breaks, start at 12 PM.",48259,NA,NA,NA,NA,NA
"7DJGJ","a15839424","fall21","121","16",NA,"y axisy axis",11342,NA,NA,NA,NA,NA
"2CZP7","a16681470","fall21","121","16",NA,"You look at where the number 12pm is on the chart then you go up to see what letters line up with 12pm. In this case that is F and B.",65383,NA,NA,NA,NA,NA
"YJN2B","a15927876","fall21","121","16",NA,"If their are dots ontop of the number 12",32979,NA,NA,NA,NA,NA
"ELVPK","a17082219","fall21","111","16",NA,"shifts b and f begin",190001,NA,NA,NA,NA,NA
"VRHYF","a16664786","fall21","111","16",NA,"I would look at the x-axis and look at all the values that fall on the 12pm measurement.",24925,NA,NA,NA,NA,NA
"694WT","a15853813","fall21","111","16",NA,"figure out the start time of 12 pm (look at the point and see if it has points on 12 pm axis. Calculate the start time, break, and end time of each shift. ",216589,NA,NA,NA,NA,NA
"QADB9","a17091192","fall21","121","16",NA,"ToTo dTo To determine what event(s) start at 12 pm, you look at the bottom and look where 12 pm is. Then you go follow the line starting where 12 pm all the way to tthe top to see what event(s) start during that time.",68181,NA,NA,NA,NA,NA
"PRA08","a16137081","fall21","121","16",NA,"a point that is along the axis where 12pm is means that's when the event starts.",72631,NA,NA,NA,NA,NA
"LPY8N","a16194024","fall21","121","16",NA,"F and B start at 12pm because on the x axis of the graph, it tells you that those are the start and end times and there are shifts B and F at those times. ",51095,NA,NA,NA,NA,NA
"AU0MW","a15874333","fall21","111","16",NA,"MEntally trace a straight line starting at the 12 pm point going straight up",27318,NA,NA,NA,NA,NA
"HCGNQ","a15926963","fall21","111","16",NA,"You look at how long the shift is and then go to the 12 pm on the x-axis",33053,NA,NA,NA,NA,NA
"STJP3","a15530049","fall21","111","16",NA,"find the dots that are in line with 12pm on the x axis
",32829,NA,NA,NA,NA,NA
"GY85V","a15461338","fall21","111","16",NA,"look at what dots are above the 12 pm tick mark",53963,NA,NA,NA,NA,NA
"3PADQ","a16546781","fall21","111","16",NA,"ook down a the x-axis or the start and end time axis and find 12p and then move up the graph in line with 12p and see what shift starts there ",58896,NA,NA,NA,NA,NA
"240Y4","a15903042","fall21","121","16",NA,"You go to 12pm on x axis, ignore the triangular lines and go straight up. Then you will fine B and F on 12pm. ",57013,NA,NA,NA,NA,NA
"3SYRX","a15568892","fall21","121","16",NA,"FikDFollow the line that has a positive slope from the 12pm point on the x-axis",49996,NA,NA,NA,NA,NA
"PFFEV","a16145321","fall21","121","16",NA,"look at the x axis find the 12pm spot and look to see if any dots are on that line",51991,NA,NA,NA,NA,NA
"NH0FO","a15386946","fall21","121","16",NA,"Find 12 PM on the X-axis and follow the line up to the right.",42518,NA,NA,NA,NA,NA
"XG38D","a15865479","fall21","111","16",NA,"Looking at the X axis, find 12 PM and following up in a straight line, see what dots fall on that straight line (in this case, F and B)",68918,NA,NA,NA,NA,NA
"N36VM","a16041987","fall21","121","16",NA,"Choose a point that is diagonal to the x-axis of 12",83883,NA,NA,NA,NA,NA
"7METL","a16677006","fall21","121","16",NA,"By looking at which plot points align with 12pm on the y axis",32223,NA,NA,NA,NA,NA
"XV7KZ","a15826500","fall21","121","16",NA,"You would use the x-axis label, ID 12pm and see which ones fall on that point",24246,NA,NA,NA,NA,NA
"BASO5","a15049392","fall21","121","16",NA,"The diagonal line on the right determines that it is the starting time so from 12 pm go up and the two points on the right leaning diagonal line are L and M",86180,NA,NA,NA,NA,NA
"YUWCZ","a16578015","fall21","121","16",NA,"The starting point is on the left side of each number. Therefore events M and L begin at 12pm",52520,NA,NA,NA,NA,NA
"98R7E","a16148682","fall21","111","16",NA,"the horizontal line pointing towards the right that begins at 12pm and end at 8 hours is the line where all the shifts that begin at 12 can be found.",66363,NA,NA,NA,NA,NA
"77W0T","a15585339","fall21","111","16",NA,"I looked at the dots that were lined up with the 12pm tick mark
",156159,NA,NA,NA,NA,NA
"PY424","a16144697","fall21","111","16",NA,"Look at the x-axis and go to 12 then go up and see which letters are on that grid \.",42214,NA,NA,NA,NA,NA
"N5NRY","a15526867","fall21","111","16",NA,"the point where lines with a positive slope begin represent start time. If you go to 12 pm and follow the line with a positive slope you will find that M and L start at 12 pm ",123957,NA,NA,NA,NA,NA
"QXNXR","a16263989","fall21","111","16",NA,"Start at the 12pm mark on the x-axis and follow the diagonal line that is going up and to the right. All of the points that are on that diagonal line are events that start at 12pm. ",161695,NA,NA,NA,NA,NA
"MAJW8","a16648429","fall21","121","16",NA,"find 12 pm on the graph then follow the line pointing to the right, all dots along that line start at 12 pm",37437,NA,NA,NA,NA,NA
"DMUWM","a6125989","fall21","111","16",NA,"To see if there are any spots on the top of the 12 pm.",65474,NA,NA,NA,NA,NA
"Y9SMP","a15480541","fall21","121","16",NA,"On the x-axis, locate 12PM and follow the line up going in an upward right direction. Shifts M and L starts at 12PM.",118676,NA,NA,NA,NA,NA
"SG6TQ","w17156565","fall21","111","16",NA,"Look at the x-axis and count up from 12 PM on the axis.",29434,NA,NA,NA,NA,NA
"1JW7Y","a16759561","fall21","111","16",NA,"Looking at the duration and adding onto the time of the start of a shift.",58883,NA,NA,NA,NA,NA
"ARL8H","a15399879","fall21","111","16",NA,"The dot under the column of 12 PM determines when the event starts",23402,NA,NA,NA,NA,NA
"1KLRO","a15904376","fall21","121","16",NA,"x-axis, navigate to 12pm, follow the line starting from 12 and follow it diagonally up and left, line hits M and hits L",60374,NA,NA,NA,NA,NA
"WZMMU","a16143560","fall21","121","16",NA,"Each point represents the letters coffee break and going down the line to the left side represents start time, therefore the letters that start at 12pm are M and L",140477,NA,NA,NA,NA,NA
"M9WY5","a15767120","fall21","111","16",NA,"Look at the x axis to see the time of day look at 12pm and then see which letters line up",128633,NA,NA,NA,NA,NA
"SQKR9","a17129477","fall21","111","16",NA,"SeeSee is the left side of a triangle starts at 12pm",59323,NA,NA,NA,NA,NA
"N8PCJ","a15920946","fall21","121","16",NA,"You determine the starting of an event by looking at the x-axis, ""Start and End Time"", and looking which ones start at 12 pm.",100422,NA,NA,NA,NA,NA
"M53XH","a17169808","fall21","121","16",NA,"B and F start work
",14912,NA,NA,NA,NA,NA
"WLO69","a16308330","fall21","111","1","starttime","F",48093,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","121","2","starts","K",15283,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","3","meets","F",19684,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","5","midpoint","O",28342,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","6","duration","EG",11082,1,1,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","8","duration+contained","AGK",52836,0,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","121","9","starttime+before+endtime+during","I",38247,1,1,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","121","10","ends","E",9870,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","11","starttime","ML",11067,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","12","starts","G",13115,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","121","13","meets","EF",18327,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","14","endtime","X",8748,1,0,"2","1","Orthogonal-XInside-YFull"
"WLO69","a16308330","fall21","111","15","midpoint","KX",13899,1,0,"2","1","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","111","1","starttime","",30562,0,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","121","6","duration","EG",11258,1,1,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","121","7","duration+starts","XO",25782,1,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","121","8","duration+contained","G",57085,1,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","121","9","starttime+before+endtime+during","IEM",69163,0,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","111","10","ends","E",9011,1,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","111","11","starttime","ML",22961,1,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","111","13","meets","EF",21448,1,0,"1","2","Orthogonal-XInside-YFull"
"63VL0","a1677674","fall21","121","14","endtime","X",11658,1,0,"1","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","1","starttime","F",42324,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","2","starts","K",25644,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","4","endtime","H",17241,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","5","midpoint","A",58627,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","6","duration","EG",33820,1,1,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","7","duration+starts","XO",37382,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","8","duration+contained","C",47164,0,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","9","starttime+before+endtime+during","I",37580,1,1,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","11","starttime","ML",11597,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","12","starts","G",7589,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","13","meets","F",11700,0,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","121","14","endtime","X",11311,1,0,"2","2","Orthogonal-XInside-YFull"
"LZSME","a16348482","fall21","111","15","midpoint","X",20280,0,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","111","1","starttime","F",15027,1,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","121","3","meets","F",16942,1,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","121","6","duration","EG",19683,1,1,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","121","7","duration+starts","XO",24543,1,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","121","8","duration+contained","G",57486,1,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","111","9","starttime+before+endtime+during","E",20468,0,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","111","11","starttime","JM",10865,0,0,"2","2","Orthogonal-XInside-YFull"
"YRELO","a16128348","fall21","111","12","starts","G",17042,1,0,"2","2","Orthogonal-XInside-YFull"
